cons_ID,cash,no-cash assets value,salary,dividends,spending,utility,public_utility,total utility,skill,time
10.00,1826.79,0.00,0.00,163.24,95.20,3.00,151.00,154.00,3.67,4.00
11.00,1136.24,0.00,86.18,0.00,84.81,3.00,151.00,154.00,5.70,4.00
12.00,1224.01,0.00,75.95,0.00,96.25,3.00,151.00,154.00,2.21,4.00
13.00,1287.05,0.00,225.11,0.00,89.98,3.00,151.00,154.00,6.61,4.00
14.00,1913.66,0.00,232.59,0.00,91.66,3.00,151.00,154.00,9.85,4.00
15.00,1663.87,0.00,170.46,0.00,85.49,3.00,151.00,154.00,9.43,4.00
16.00,1634.02,0.00,204.65,0.00,92.41,3.00,151.00,154.00,8.67,4.00
17.00,1257.84,0.00,108.72,0.00,85.49,3.00,151.00,154.00,2.55,4.00
18.00,1165.93,0.00,0.00,0.00,87.77,3.00,151.00,154.00,7.85,4.00
19.00,1107.99,0.00,72.35,0.00,82.32,3.00,151.00,154.00,2.22,4.00
20.00,812.42,0.00,0.00,0.00,92.75,3.00,151.00,154.00,2.14,4.00
21.00,1698.94,0.00,0.00,237.89,83.77,3.00,151.00,154.00,2.10,4.00
22.00,1199.47,0.00,129.68,0.00,88.44,3.00,151.00,154.00,7.33,4.00
23.00,1170.37,0.00,0.00,0.00,96.25,3.00,151.00,154.00,1.71,4.00
24.00,1381.61,0.00,0.00,0.00,89.98,3.00,151.00,154.00,6.79,4.00
25.00,977.60,0.00,0.00,0.00,139.51,4.00,151.00,155.00,3.24,4.00
26.00,1212.85,0.00,0.00,0.00,85.49,3.00,151.00,154.00,3.82,4.00
27.00,1361.63,0.00,0.00,0.00,96.38,3.00,151.00,154.00,3.83,4.00
28.00,1120.03,0.00,0.00,0.00,86.32,3.00,151.00,154.00,3.23,4.00
29.00,882.37,0.00,0.00,0.00,97.60,3.00,151.00,154.00,1.59,4.00
30.00,1731.63,0.00,0.00,0.00,82.32,3.00,151.00,154.00,7.87,4.00
31.00,1089.90,0.00,0.00,0.00,92.75,3.00,151.00,154.00,3.04,4.00
32.00,1258.49,0.00,0.00,0.00,86.32,3.00,151.00,154.00,2.49,4.00
33.00,1247.35,0.00,78.82,94.67,94.08,3.00,151.00,154.00,5.76,4.00
34.00,1296.39,0.00,187.14,0.00,86.53,3.00,151.00,154.00,5.53,4.00
35.00,1322.25,0.00,0.00,41.98,89.98,3.00,151.00,154.00,4.59,4.00
36.00,1074.08,0.00,88.36,0.00,83.77,3.00,151.00,154.00,4.28,4.00
37.00,1297.75,0.00,143.54,0.00,90.25,3.00,151.00,154.00,6.28,4.00
38.00,985.56,0.00,0.00,0.00,120.59,4.00,151.00,155.00,2.70,4.00
39.00,1367.16,0.00,0.00,0.00,90.05,3.00,151.00,154.00,4.14,4.00
40.00,1052.12,0.00,83.38,0.00,104.40,3.00,151.00,154.00,4.42,4.00
41.00,1104.53,0.00,0.00,15.91,90.35,3.00,151.00,154.00,4.50,4.00
42.00,1638.04,0.00,289.30,0.00,105.70,3.00,151.00,154.00,9.26,4.00
43.00,1307.36,0.00,105.94,0.00,86.32,3.00,151.00,154.00,7.44,4.00
44.00,1253.82,0.00,208.27,0.00,127.99,4.00,151.00,155.00,8.42,4.00
45.00,1636.65,0.00,0.00,0.00,87.68,3.00,151.00,154.00,9.28,4.00
46.00,1776.76,0.00,205.63,0.00,106.27,3.00,151.00,154.00,8.22,4.00
47.00,1416.84,0.00,92.62,0.00,83.77,3.00,151.00,154.00,7.81,4.00
48.00,1263.83,0.00,0.00,0.00,94.08,3.00,151.00,154.00,2.66,4.00
49.00,1074.31,0.00,0.00,0.00,84.81,3.00,151.00,154.00,1.83,4.00
50.00,1029.89,42.45,0.00,0.00,120.39,5.00,151.00,156.00,2.18,4.00
51.00,1445.62,0.00,307.59,0.00,114.31,4.00,151.00,155.00,9.28,4.00
52.00,1374.26,42.45,0.00,0.00,113.94,5.00,151.00,156.00,6.33,4.00
53.00,1206.87,84.89,0.00,0.00,101.92,6.24,151.00,157.24,8.67,4.00
54.00,1154.14,127.34,0.00,0.00,113.94,7.20,151.00,158.20,6.42,4.00
55.00,979.96,42.45,124.58,0.00,132.25,5.00,151.00,156.00,4.02,4.00
56.00,783.39,42.45,43.07,0.00,108.53,5.00,151.00,156.00,1.13,4.00
57.00,1145.47,0.00,0.00,0.00,63.40,2.00,151.00,153.00,3.77,4.00
58.00,1116.41,0.00,0.00,0.00,91.66,3.00,151.00,154.00,4.35,4.00
59.00,1963.72,0.00,0.00,0.00,64.11,2.00,151.00,153.00,8.66,4.00
60.00,1293.40,42.45,152.01,0.00,109.67,5.00,151.00,156.00,4.31,4.00
61.00,1422.77,0.00,0.00,0.00,95.20,3.00,151.00,154.00,5.79,4.00
62.00,1244.75,42.45,0.00,0.00,110.75,5.00,151.00,156.00,1.27,4.00
63.00,1521.22,0.00,0.00,155.18,95.20,3.00,151.00,154.00,3.55,4.00
64.00,1055.90,84.89,0.00,35.79,101.92,6.24,151.00,157.24,3.08,4.00
65.00,1082.81,0.00,0.00,46.31,95.20,3.00,151.00,154.00,1.42,4.00
66.00,1595.97,42.45,0.00,0.00,85.49,6.00,151.00,157.00,8.66,4.00
67.00,1529.90,0.00,116.75,0.00,96.38,3.00,151.00,154.00,6.90,4.00
68.00,1598.99,42.45,306.47,128.27,132.34,5.00,151.00,156.00,9.35,4.00
69.00,1516.84,84.89,0.00,188.14,117.37,6.24,151.00,157.24,5.42,4.00
70.00,1034.68,0.00,0.00,42.51,63.98,2.00,151.00,153.00,2.34,4.00
71.00,706.98,84.89,0.00,0.00,53.75,6.24,151.00,157.24,2.46,4.00
72.00,1409.12,0.00,118.78,0.00,63.40,2.00,151.00,153.00,6.57,4.00
73.00,1542.67,42.45,295.94,0.00,109.67,5.00,151.00,156.00,9.73,4.00
74.00,1478.28,42.45,156.36,0.00,90.92,5.00,151.00,156.00,7.12,4.00
75.00,1032.89,0.00,0.00,0.00,88.52,3.00,151.00,154.00,3.10,4.00
76.00,996.34,42.45,0.00,0.00,128.76,5.00,151.00,156.00,1.24,4.00
77.00,1719.96,42.45,299.80,146.02,88.44,6.00,151.00,157.00,9.12,4.00
78.00,1293.74,42.45,0.00,0.00,129.71,5.00,151.00,156.00,3.78,4.00
79.00,1754.82,127.34,0.00,13.39,111.99,7.20,151.00,158.20,7.48,4.00
80.00,1062.23,42.45,0.00,0.00,115.26,5.00,151.00,156.00,5.31,4.00
81.00,962.94,0.00,0.00,0.00,85.49,3.00,151.00,154.00,4.17,4.00
82.00,948.31,42.45,0.00,0.00,92.53,6.00,151.00,157.00,1.42,4.00
83.00,1409.00,42.45,100.27,74.25,103.36,5.00,151.00,156.00,3.59,4.00
84.00,1455.91,42.45,99.90,0.00,132.25,5.00,151.00,156.00,6.97,4.00
85.00,1743.20,42.45,198.80,0.00,90.92,5.00,151.00,156.00,8.55,4.00
86.00,1719.13,0.00,170.96,0.00,92.75,3.00,151.00,154.00,9.23,4.00
87.00,1060.23,42.45,73.41,0.00,91.99,5.00,151.00,156.00,2.41,4.00
88.00,1151.72,42.45,298.16,0.00,119.56,5.00,151.00,156.00,9.15,4.00
89.00,1454.52,42.45,0.00,0.00,129.58,5.00,151.00,156.00,8.93,4.00
90.00,1533.96,42.45,159.54,84.20,89.98,6.00,151.00,157.00,7.34,4.00
91.00,1138.08,42.45,0.00,0.00,91.99,5.00,151.00,156.00,3.42,4.00
92.00,1798.89,42.45,227.20,0.00,112.18,5.00,151.00,156.00,9.57,4.00
93.00,1664.95,0.00,248.92,0.00,97.20,3.00,151.00,154.00,7.62,4.00
94.00,1665.68,42.45,266.27,0.00,85.56,6.00,151.00,157.00,9.58,4.00
95.00,1025.12,42.45,0.00,0.00,130.53,5.00,151.00,156.00,4.00,4.00
96.00,1024.81,84.89,0.00,0.00,113.94,6.24,151.00,157.24,5.69,4.00
97.00,1009.93,42.45,0.00,35.31,93.63,6.00,151.00,157.00,1.72,4.00
98.00,1134.57,84.89,90.95,0.00,103.36,6.24,151.00,157.24,5.86,4.00
99.00,1050.34,0.00,0.00,0.00,94.08,3.00,151.00,154.00,2.39,4.00
0.00,2179.95,0.00,221.96,261.92,87.82,3.00,186.00,189.00,7.65,5.00
1.00,1309.82,0.00,120.38,0.00,93.49,3.00,186.00,189.00,7.79,5.00
2.00,2235.83,0.00,0.00,238.54,109.62,3.00,186.00,189.00,4.37,5.00
3.00,1464.77,0.00,0.00,0.00,94.93,3.00,186.00,189.00,6.78,5.00
4.00,1217.16,0.00,96.49,0.00,130.11,4.00,186.00,190.00,3.22,5.00
5.00,925.76,0.00,0.00,0.00,89.73,3.00,186.00,189.00,1.26,5.00
6.00,1232.32,0.00,0.00,0.00,110.98,3.00,186.00,189.00,5.96,5.00
7.00,1132.91,0.00,0.00,0.00,90.28,3.00,186.00,189.00,7.90,5.00
8.00,795.85,0.00,0.00,0.00,85.70,3.00,186.00,189.00,2.83,5.00
9.00,1747.81,0.00,178.54,0.00,90.98,3.00,186.00,189.00,8.51,5.00
10.00,1908.75,0.00,0.00,180.45,98.49,3.00,186.00,189.00,3.67,5.00
11.00,1125.96,0.00,132.33,0.00,87.83,3.00,186.00,189.00,5.70,5.00
12.00,1192.76,0.00,73.54,0.00,99.60,3.00,186.00,189.00,2.21,5.00
13.00,1404.26,0.00,167.66,0.00,91.28,3.00,186.00,189.00,6.61,5.00
14.00,2028.06,0.00,232.59,0.00,94.93,3.00,186.00,189.00,9.85,5.00
15.00,1741.76,0.00,170.46,0.00,88.44,3.00,186.00,189.00,9.43,5.00
16.00,1722.44,0.00,204.65,0.00,95.76,3.00,186.00,189.00,8.67,5.00
17.00,1267.02,0.00,0.00,0.00,88.66,3.00,186.00,189.00,2.55,5.00
18.00,1075.65,0.00,237.32,0.00,90.28,3.00,186.00,189.00,7.85,5.00
19.00,1087.41,0.00,0.00,0.00,85.70,3.00,186.00,189.00,2.22,5.00
20.00,715.88,0.00,0.00,0.00,96.54,3.00,186.00,189.00,2.14,5.00
21.00,1835.71,0.00,72.50,252.65,115.88,4.00,186.00,190.00,2.10,5.00
22.00,1225.20,0.00,253.08,0.00,90.98,3.00,186.00,189.00,7.33,5.00
23.00,1121.79,0.00,0.00,21.47,100.07,3.00,186.00,189.00,1.71,5.00
24.00,1288.95,0.00,241.63,0.00,92.65,3.00,186.00,189.00,6.79,5.00
25.00,832.98,0.00,101.74,0.00,144.62,4.00,186.00,190.00,3.24,5.00
26.00,1125.02,0.00,0.00,0.00,87.83,3.00,186.00,189.00,3.82,5.00
27.00,1260.57,0.00,0.00,0.00,101.07,3.00,186.00,189.00,3.83,5.00
28.00,1111.87,0.00,0.00,80.57,88.73,3.00,186.00,189.00,3.23,5.00
29.00,781.13,0.00,0.00,0.00,101.24,3.00,186.00,189.00,1.59,5.00
30.00,1653.73,0.00,0.00,0.00,85.83,3.00,186.00,189.00,7.87,5.00
31.00,993.24,0.00,95.15,0.00,96.67,3.00,186.00,189.00,3.04,5.00
32.00,1169.16,0.00,0.00,0.00,89.33,3.00,186.00,189.00,2.49,5.00
33.00,1221.02,0.00,121.66,0.00,97.26,3.00,186.00,189.00,5.76,5.00
34.00,1375.16,0.00,0.00,0.00,89.66,3.00,186.00,189.00,5.53,5.00
35.00,1265.76,0.00,0.00,34.80,91.28,3.00,186.00,189.00,4.59,5.00
36.00,1066.37,0.00,88.36,0.00,87.23,3.00,186.00,189.00,4.28,5.00
37.00,1294.36,0.00,159.25,0.00,132.57,4.00,186.00,190.00,6.28,5.00
38.00,867.55,0.00,0.00,0.00,118.00,4.00,186.00,190.00,2.70,5.00
39.00,1274.51,0.00,0.00,0.00,92.65,3.00,186.00,189.00,4.14,5.00
40.00,1025.67,0.00,83.38,0.00,101.49,3.00,186.00,189.00,4.42,5.00
41.00,1046.90,0.00,0.00,35.86,93.49,3.00,186.00,189.00,4.50,5.00
42.00,1788.79,0.00,304.23,0.00,109.62,3.00,186.00,189.00,9.26,5.00
43.00,1313.37,0.00,141.98,0.00,89.33,3.00,186.00,189.00,7.44,5.00
44.00,1309.72,0.00,278.94,0.00,131.55,4.00,186.00,190.00,8.42,5.00
45.00,1547.08,0.00,0.00,0.00,89.57,3.00,186.00,189.00,9.28,5.00
46.00,1852.21,0.00,0.00,0.00,109.62,3.00,186.00,189.00,8.22,5.00
47.00,1413.97,0.00,142.40,0.00,86.23,3.00,186.00,189.00,7.81,5.00
48.00,1165.64,0.00,0.00,0.00,98.19,3.00,186.00,189.00,2.66,5.00
49.00,986.56,0.00,65.12,0.00,87.75,3.00,186.00,189.00,1.83,5.00
50.00,931.40,44.88,73.16,0.00,98.49,6.00,186.00,192.00,2.18,5.00
51.00,1608.03,44.88,0.00,0.00,114.42,5.00,186.00,191.00,9.28,5.00
52.00,1295.55,44.88,129.33,14.79,93.49,6.00,186.00,192.00,6.33,5.00
53.00,1092.38,134.65,159.43,0.00,114.49,7.20,186.00,193.20,8.67,5.00
54.00,1037.50,179.53,0.00,0.00,116.64,8.00,186.00,194.00,6.42,5.00
55.00,989.59,44.88,0.00,0.00,102.49,6.00,186.00,192.00,4.02,5.00
56.00,736.64,44.88,0.00,0.00,89.57,6.00,186.00,192.00,1.13,5.00
57.00,1035.85,0.00,0.00,0.00,109.62,3.00,186.00,189.00,3.77,5.00
58.00,1021.48,0.00,74.09,0.00,94.93,3.00,186.00,189.00,4.35,5.00
59.00,1833.86,44.88,178.56,0.00,129.86,5.00,186.00,191.00,8.66,5.00
60.00,1332.73,89.77,0.00,0.00,97.48,6.24,186.00,192.24,4.31,5.00
61.00,1324.41,0.00,0.00,0.00,98.37,3.00,186.00,189.00,5.79,5.00
62.00,1142.91,89.77,0.00,0.00,107.76,6.24,186.00,192.24,1.27,5.00
63.00,1562.04,0.00,0.00,133.97,99.36,3.00,186.00,189.00,3.55,5.00
64.00,992.64,89.77,0.00,24.56,87.82,7.24,186.00,193.24,3.08,5.00
65.00,1042.00,0.00,60.03,57.69,98.49,3.00,186.00,189.00,1.42,5.00
66.00,1473.31,134.65,176.25,0.00,122.66,6.20,186.00,192.20,8.66,5.00
67.00,1534.04,0.00,116.75,0.00,100.94,3.00,186.00,189.00,6.90,5.00
68.00,1745.55,89.77,0.00,0.00,129.27,6.24,186.00,192.24,9.35,5.00
69.00,1637.05,134.65,83.37,237.64,117.42,7.20,186.00,193.20,5.42,5.00
70.00,885.80,44.88,0.00,0.00,148.89,6.00,186.00,192.00,2.34,5.00
71.00,628.48,134.65,0.00,0.00,78.50,6.20,186.00,192.20,2.46,5.00
72.00,1386.26,44.88,147.65,0.00,129.76,5.00,186.00,191.00,6.57,5.00
73.00,1823.76,89.77,0.00,122.51,107.76,6.24,186.00,192.24,9.73,5.00
74.00,1511.60,89.77,156.36,5.27,112.67,6.24,186.00,192.24,7.12,5.00
75.00,946.75,0.00,0.00,0.00,91.21,3.00,186.00,189.00,3.10,5.00
76.00,896.98,44.88,58.77,0.00,99.36,6.00,186.00,192.00,1.24,5.00
77.00,2172.72,89.77,224.43,291.40,108.46,6.24,186.00,192.24,9.12,5.00
78.00,1169.55,89.77,103.16,0.00,124.19,6.24,186.00,192.24,3.78,5.00
79.00,1682.43,134.65,0.00,20.26,92.65,8.20,186.00,194.20,7.48,5.00
80.00,967.30,44.88,0.00,0.00,94.93,6.00,186.00,192.00,5.31,5.00
81.00,874.27,0.00,0.00,0.00,88.66,3.00,186.00,189.00,4.17,5.00
82.00,829.87,89.77,0.00,0.00,118.44,6.24,186.00,192.24,1.42,5.00
83.00,1487.87,89.77,0.00,85.24,96.60,6.24,186.00,192.24,3.59,5.00
84.00,1443.34,44.88,99.90,0.00,102.49,6.00,186.00,192.00,6.97,5.00
85.00,1809.58,89.77,198.80,0.00,112.54,6.24,186.00,192.24,8.55,5.00
86.00,1776.33,0.00,170.96,0.00,96.67,3.00,186.00,189.00,9.23,5.00
87.00,1013.23,89.77,0.00,0.00,113.07,6.24,186.00,192.24,2.41,5.00
88.00,1299.20,89.77,0.00,0.00,120.87,6.24,186.00,192.24,9.15,5.00
89.00,1330.33,89.77,0.00,0.00,124.19,6.24,186.00,192.24,8.93,5.00
90.00,1571.21,89.77,0.00,8.21,114.54,6.24,186.00,192.24,7.34,5.00
91.00,1044.02,89.77,140.40,0.00,94.06,5.24,186.00,191.24,3.42,5.00
92.00,1909.88,44.88,0.00,0.00,93.49,6.00,186.00,192.00,9.57,5.00
93.00,1763.79,44.88,0.00,0.00,125.18,5.00,186.00,191.00,7.62,5.00
94.00,1808.66,89.77,325.50,0.00,96.66,6.24,186.00,192.24,9.58,5.00
95.00,899.93,89.77,0.00,0.00,125.18,6.24,186.00,192.24,4.00,5.00
96.00,931.32,89.77,0.00,0.00,93.49,7.24,186.00,193.24,5.69,5.00
97.00,964.52,44.88,0.00,51.25,96.67,6.00,186.00,192.00,1.72,5.00
98.00,1126.86,89.77,90.95,0.00,89.57,7.24,186.00,193.24,5.86,5.00
99.00,930.99,44.88,0.00,0.00,119.35,5.00,186.00,191.00,2.39,5.00
0.00,2549.09,0.00,0.00,262.87,93.50,3.00,198.00,201.00,7.65,6.00
1.00,1317.86,0.00,171.14,0.00,100.30,3.00,198.00,201.00,7.79,6.00
2.00,2402.97,0.00,177.78,228.81,61.67,2.00,198.00,200.00,4.37,6.00
3.00,1363.52,0.00,0.00,0.00,101.25,3.00,198.00,201.00,6.78,6.00
4.00,1214.65,0.00,0.00,0.00,89.35,3.00,198.00,201.00,3.22,6.00
5.00,829.58,0.00,0.00,0.00,96.17,3.00,198.00,201.00,1.26,6.00
6.00,1168.54,0.00,79.43,0.00,69.27,2.00,198.00,200.00,5.96,6.00
7.00,1036.70,0.00,135.98,0.00,96.21,3.00,198.00,201.00,7.90,6.00
8.00,708.83,0.00,0.00,0.00,90.67,3.00,198.00,201.00,2.83,6.00
9.00,1811.29,0.00,184.51,0.00,97.20,3.00,198.00,201.00,8.51,6.00
10.00,2027.07,0.00,0.00,223.87,105.54,3.00,198.00,201.00,3.67,6.00
11.00,1152.20,0.00,0.00,0.00,92.86,3.00,198.00,201.00,5.70,6.00
12.00,1152.17,0.00,0.00,0.00,106.78,3.00,198.00,201.00,2.21,6.00
13.00,1462.98,0.00,0.00,0.00,98.05,3.00,198.00,201.00,6.61,6.00
14.00,2136.14,0.00,232.59,0.00,101.25,3.00,198.00,201.00,9.85,6.00
15.00,1793.37,0.00,170.46,0.00,93.56,3.00,198.00,201.00,9.43,6.00
16.00,1805.37,0.00,204.65,0.00,101.25,3.00,198.00,201.00,8.67,6.00
17.00,1133.61,0.00,0.00,0.00,133.41,4.00,198.00,202.00,2.55,6.00
18.00,1193.02,0.00,0.00,0.00,96.21,3.00,198.00,201.00,7.85,6.00
19.00,997.29,0.00,0.00,0.00,90.12,3.00,198.00,201.00,2.22,6.00
20.00,612.79,0.00,62.67,0.00,103.09,3.00,198.00,201.00,2.14,6.00
21.00,2148.37,0.00,0.00,339.13,91.72,3.00,198.00,201.00,2.10,6.00
22.00,1356.76,0.00,0.00,0.00,96.21,3.00,198.00,201.00,7.33,6.00
23.00,1020.78,0.00,0.00,0.00,106.78,3.00,198.00,201.00,1.71,6.00
24.00,1414.34,0.00,241.63,0.00,97.98,3.00,198.00,201.00,6.79,6.00
25.00,863.84,0.00,0.00,0.00,60.71,2.00,198.00,200.00,3.24,6.00
26.00,1031.45,0.00,0.00,0.00,93.56,3.00,198.00,201.00,3.82,6.00
27.00,1152.88,0.00,0.00,0.00,107.69,3.00,198.00,201.00,3.83,6.00
28.00,1030.85,0.00,0.00,13.11,94.13,3.00,198.00,201.00,3.23,6.00
29.00,720.24,0.00,0.00,0.00,60.90,2.00,198.00,200.00,1.59,6.00
30.00,1604.83,0.00,134.71,0.00,90.12,3.00,198.00,201.00,7.87,6.00
31.00,975.78,0.00,91.15,0.00,103.09,3.00,198.00,201.00,3.04,6.00
32.00,1075.03,0.00,0.00,0.00,94.13,3.00,198.00,201.00,2.49,6.00
33.00,1327.58,0.00,121.66,101.22,104.14,3.00,198.00,201.00,5.76,6.00
34.00,1279.67,0.00,0.00,0.00,95.48,3.00,198.00,201.00,5.53,6.00
35.00,1192.34,0.00,0.00,25.32,98.74,3.00,198.00,201.00,4.59,6.00
36.00,1053.75,0.00,111.26,0.00,92.14,3.00,198.00,201.00,4.28,6.00
37.00,1338.94,0.00,152.83,0.00,98.74,3.00,198.00,201.00,6.28,6.00
38.00,774.69,0.00,0.00,0.00,92.86,3.00,198.00,201.00,2.70,6.00
39.00,1175.77,0.00,112.20,0.00,98.74,3.00,198.00,201.00,4.14,6.00
40.00,1039.82,0.00,108.62,0.00,60.90,2.00,198.00,200.00,4.42,6.00
41.00,984.25,0.00,0.00,37.65,100.30,3.00,198.00,201.00,4.50,6.00
42.00,1962.25,0.00,0.00,0.00,100.34,3.00,198.00,201.00,9.26,6.00
43.00,1347.03,0.00,141.98,0.00,94.13,3.00,198.00,201.00,7.44,6.00
44.00,1418.46,0.00,0.00,0.00,142.30,4.00,198.00,202.00,8.42,6.00
45.00,1451.60,0.00,167.79,0.00,95.48,3.00,198.00,201.00,9.28,6.00
46.00,1782.94,0.00,152.74,0.00,69.27,2.00,198.00,200.00,8.22,6.00
47.00,1449.99,0.00,142.40,0.00,92.14,3.00,198.00,201.00,7.81,6.00
48.00,1060.59,0.00,0.00,0.00,105.05,3.00,198.00,201.00,2.66,6.00
49.00,919.91,0.00,0.00,0.00,125.26,4.00,198.00,202.00,1.83,6.00
50.00,866.43,93.76,105.41,0.00,130.82,6.24,198.00,204.24,2.18,6.00
51.00,1515.89,46.88,181.73,0.00,92.14,6.00,198.00,204.00,9.28,6.00
52.00,1334.00,46.88,129.33,22.34,100.30,6.00,198.00,204.00,6.33,6.00
53.00,1134.44,187.53,159.43,0.00,101.43,8.00,198.00,206.00,8.67,6.00
54.00,913.14,234.41,98.23,0.00,124.36,8.71,198.00,206.71,6.42,6.00
55.00,891.61,93.76,0.00,0.00,97.98,5.24,198.00,203.24,4.02,6.00
56.00,647.32,93.76,38.69,0.00,113.84,6.24,198.00,204.24,1.13,6.00
57.00,937.77,46.88,0.00,0.00,98.08,4.00,198.00,202.00,3.77,6.00
58.00,986.90,0.00,74.09,0.00,101.25,3.00,198.00,201.00,4.35,6.00
59.00,1895.88,93.76,184.79,0.00,98.68,5.24,198.00,203.24,8.66,6.00
60.00,1218.16,140.65,0.00,0.00,114.57,7.20,198.00,205.20,4.31,6.00
61.00,1190.77,46.88,0.00,0.00,133.64,5.00,198.00,203.00,5.79,6.00
62.00,1028.55,140.65,0.00,0.00,120.27,7.20,198.00,205.20,1.27,6.00
63.00,1601.34,46.88,0.00,167.77,134.68,5.00,198.00,203.00,3.55,6.00
64.00,901.96,140.65,90.06,29.55,120.23,7.20,198.00,205.20,3.08,6.00
65.00,1091.07,0.00,61.66,100.77,105.73,3.00,198.00,201.00,1.42,6.00
66.00,1529.80,187.53,182.10,0.00,102.13,8.00,198.00,206.00,8.66,6.00
67.00,1532.34,0.00,167.26,0.00,106.78,3.00,198.00,201.00,6.90,6.00
68.00,1762.31,93.76,0.00,86.03,69.27,6.24,198.00,204.24,9.35,6.00
69.00,1828.08,140.65,125.43,217.25,101.25,8.20,198.00,206.20,5.42,6.00
70.00,796.31,46.88,0.00,0.00,89.49,6.00,198.00,204.00,2.34,6.00
71.00,580.60,187.53,0.00,0.00,47.88,6.00,198.00,204.00,2.46,6.00
72.00,1421.07,93.76,152.04,0.00,98.08,5.24,198.00,203.24,6.57,6.00
73.00,1727.55,93.76,0.00,0.00,96.21,7.24,198.00,205.24,9.73,6.00
74.00,1646.05,93.76,0.00,63.77,70.04,6.24,198.00,204.24,7.12,6.00
75.00,812.79,46.88,92.61,0.00,121.70,5.00,198.00,203.00,3.10,6.00
76.00,816.23,93.76,0.00,0.00,133.64,6.24,198.00,204.24,1.24,6.00
77.00,2533.43,93.76,268.42,255.92,97.20,7.24,198.00,205.24,9.12,6.00
78.00,1154.70,93.76,0.00,0.00,107.69,7.24,198.00,205.24,3.78,6.00
79.00,1614.39,187.53,135.15,13.68,121.78,8.00,198.00,206.00,7.48,6.00
80.00,866.04,46.88,0.00,0.00,101.25,6.00,198.00,204.00,5.31,6.00
81.00,772.14,46.88,173.27,0.00,102.13,5.00,198.00,203.00,4.17,6.00
82.00,659.24,140.65,0.00,0.00,170.64,8.20,198.00,206.20,1.42,6.00
83.00,1480.08,93.76,0.00,86.33,94.13,7.24,198.00,205.24,3.59,6.00
84.00,1435.79,93.76,99.90,0.00,97.46,5.24,198.00,203.24,6.97,6.00
85.00,1898.37,93.76,0.00,0.00,90.12,7.24,198.00,205.24,8.55,6.00
86.00,1826.18,0.00,253.93,0.00,104.01,3.00,198.00,201.00,9.23,6.00
87.00,921.51,93.76,67.41,0.00,91.72,7.24,198.00,205.24,2.41,6.00
88.00,1169.29,140.65,0.00,0.00,129.90,7.20,198.00,205.20,9.15,6.00
89.00,1194.74,140.65,128.84,0.00,135.59,7.20,198.00,205.20,8.93,6.00
90.00,1529.49,140.65,135.51,80.51,122.23,7.20,198.00,205.20,7.34,6.00
91.00,1041.59,187.53,0.00,0.00,128.79,7.00,198.00,205.00,3.42,6.00
92.00,1809.58,46.88,180.25,0.00,100.30,6.00,198.00,204.00,9.57,6.00
93.00,1655.97,46.88,235.29,0.00,107.83,6.00,198.00,204.00,7.62,6.00
94.00,1989.04,140.65,0.00,0.00,112.58,7.20,198.00,205.20,9.58,6.00
95.00,839.04,93.76,149.56,0.00,60.90,6.24,198.00,204.24,4.00,6.00
96.00,806.96,140.65,99.12,0.00,124.36,7.20,198.00,205.20,5.69,6.00
97.00,882.48,93.76,62.49,47.73,129.77,6.24,198.00,204.24,1.72,6.00
98.00,1095.45,140.65,134.86,0.00,113.27,7.20,198.00,205.20,5.86,6.00
99.00,825.94,46.88,0.00,0.00,105.05,6.00,198.00,204.00,2.39,6.00
0.00,2789.45,0.00,134.99,338.52,98.16,3.00,222.00,225.00,7.65,7.00
1.00,1365.90,0.00,171.14,0.00,105.99,3.00,222.00,225.00,7.79,7.00
2.00,2820.73,0.00,0.00,372.36,114.60,3.00,222.00,225.00,4.37,7.00
3.00,1256.66,0.00,130.44,0.00,106.86,3.00,222.00,225.00,6.78,7.00
4.00,1134.11,0.00,89.81,0.00,86.10,3.00,222.00,225.00,3.22,7.00
5.00,728.66,0.00,36.54,0.00,100.93,3.00,222.00,225.00,1.26,7.00
6.00,1180.64,0.00,112.19,0.00,64.86,2.00,222.00,224.00,5.96,7.00
7.00,1057.43,0.00,135.98,0.00,101.65,3.00,222.00,225.00,7.90,7.00
8.00,617.93,0.00,0.00,0.00,94.54,3.00,222.00,225.00,2.83,7.00
9.00,1874.09,0.00,207.81,0.00,103.26,3.00,222.00,225.00,8.51,7.00
10.00,2141.67,0.00,0.00,225.56,110.96,3.00,222.00,225.00,3.67,7.00
11.00,1054.04,0.00,91.00,0.00,98.16,3.00,222.00,225.00,5.70,7.00
12.00,1040.87,0.00,0.00,0.00,111.30,3.00,222.00,225.00,2.21,7.00
13.00,1344.48,0.00,126.88,0.00,104.24,3.00,222.00,225.00,6.61,7.00
14.00,2239.47,0.00,232.59,0.00,105.99,3.00,222.00,225.00,9.85,7.00
15.00,1817.55,0.00,290.61,0.00,98.40,3.00,222.00,225.00,9.43,7.00
16.00,1890.70,0.00,0.00,0.00,107.12,3.00,222.00,225.00,8.67,7.00
17.00,999.04,0.00,0.00,0.00,134.56,4.00,222.00,226.00,2.55,7.00
18.00,1091.37,0.00,155.48,0.00,101.65,3.00,222.00,225.00,7.85,7.00
19.00,910.62,0.00,0.00,0.00,86.67,3.00,222.00,225.00,2.22,7.00
20.00,560.54,0.00,0.00,0.00,108.65,3.00,222.00,225.00,2.14,7.00
